ID	EN
39343730383538	Resume the countdown.
3231323736343133	Message Ben and ask if he is seen my wallet.
39353239363538	What news is there in St. Louis today?
3232353832313838	what are messages from girlfriend Jasmine
3231323238303833	Show me how to cancel reminders manually.
3231323831303532	Text Jason, yes, thanks.
3231353834393933	Call my income tax agent, please.
3231313437333233	Can you remind me to send a message to the facebook buyer to confirm our meeting time on Saturday?
39353632313133	will it be sunny or rainy tomorrow
3231323336303631	Remind me about tomorrow playdate
3231323337333734	set reminder for 30 days
3231333131363835	I want to call spouses
3231363336333030	Wake me up in the morning
3231353438383138	Create alarm for in the morning.
3232323232363730	please update my Move chicken to fridge timer
3132353638343231	Play classic punk music
3138393734333834	friends of Lucy
3232313731313732	record video message on work for Refugia Kroesing
39353039353830	Stop jogging timer
3231323232383836	Change Carla reminder from Monday to Tuesday.
3231363339373838	Tell me the weather for India on next week
3231323235373132	When is my next family dinner reminder?
39353430373135	repeat the timer with 2 minutes
3138393933323331	Where does John work?
3138383937343937	should I bring an umbrella
39343532343832	How long should you marinate a steak
3231353537333333	What's the weather like next weekend?
3231363032363039	play Legend (The Definitive Remasters) on Spotify
39343834333336	What is current weather in Paris?
39353232383330	will it snow in nashville today
3231323738313538	leave a message with daryl and say 20 dollars should cover it
39353336373735	give me the news update for around the world.
3231323332373330	Remind my sister to bring a dish to pass next Sunday
3231363336323432	Create alarms for next week at 5am
3138383934373332	I'm looking for chicken recipes
3231353533323933	Set alarms for 8 and 9 on Saturday
39343539303333	internal temp for pork
3231353036363237	call Jim Chatampaya 's grandpa
3138393833383435	Tell me who works at Portuguese Bakery?
3231323232303339	update birthday party reminder for mom to tuesday afternoon
3231353436373034	Phone my brother Paul.
39353635383031	Show me news from Europe
3231333534303937	please dont answer the call
3231333533393432	any friends online now
3231373232393631	How about making a video message to send to Mandy?
3138383934393031	How do I cook paleo noodles
3138393932333634	where does bob work
3135323931393932	please snooze my alarm for 20 minutes
3138393833373836	find who work at whole food
39353337393732	do i need a coat today
3132353933313832	how much rain have we gotten last month
3232323831363331	play some drake
3231313438303133	Remind Joe K to call me on the 19th at 7 please
39343637353637	give me local news headlines
3231363431323933	is it raining tonight
3138393834303337	Who works at the gym
39343837393530	It's supposed to rain in Norcross today, isn't it?
39353639363933	is there any news on the north korea threats
3231323336353630	remind me to spray for bugs tomorrow at 3 pm
39353138383135	please remove 1 hour from my timer
39343537343530	what is in tahini sauce
3231353535303031	Create alarm for Thursday morning
39343832383234	please give me a news update
3231363032333039	tell me who's on facebook
3231353938343133	How does it look over Quebec?
3139393831373638	Events in Los Angeles tonight
39353733323637	WHAT ALBUM IS THIS SONG FROM?
39353532303432	reduce timer by 1 minute
39353139373430	Play Chasing Cars by Snow Patrol on Pandora please.
3231333437343735	I need to switch to the incoming call
3231323735383435	Tell Joshua happy birthday.
3231303932343737	Tell Pandora to play Death Valley
39343631343535	How do you make cheesecake
39353132323637	HOW MUCH PRECIPITATION WILL THERE BE TOMORROW?
3232323232303935	Can you get events I'm invited to?
39353430343430	What is the weather like in Cincinnati, Ohio?
3231323331393434	Remind me to bring an extra pair of shoes to the river.
3231313438303330	delete all my reminder for coming sunday
3231333339393637	reach out to Pam by a call
3231313534343831	Please remind me to respond to my mom's text message after I get out of class at 6:35pm.
3138393931373435	When did Phil start working for McDonalds
3231333434343831	start conference call
3138393935343331	Tell me about ramon
39343533363237	Does pie have molasses in it
3232353331323633	please call 5558168  from iPhone
39343630383537	how long do I bake macaroons
3231323337313935	Can I see my reminders, please?
3231323339303536	Remind me that school starts Wednesday at 9am
3138393833343338	Who works in New York City
3231323738383536	Message Jack “damn Daniel”
3231353436333734	Call my boyfriend now
39343631313931	How do I make homemade chocolate chip cookies
3231363735313431	When was the last time Luke called me?
3231313438383039	alert me 2 hours before my meeting with patrick today
39343636343032	How long until my timer is up?
3232313933393830	can you use Messenger to call Aviana
39353539383735	What is the humidity in Fort Lauderdale today?
39343533393534	Find me an overnight oats recipe
3138383936313035	is there any national news about the war in Syria
3231323739363330	Did Mom message me back last night?
3232323236323931	show news from newsy
3231313535303930	Remind me to leave to meet David Saturday in Keansburg at 4 pm.
3133343439353337	Find vegan entree recipes
39353231323834	cancel all timers and alarms
3231303137353639	I'm finished with this call
39353434333235	What is the weather going to be in Boise at 9 am tomorrow?
3139393838323234	Whats there to do at home the week of Christmas
39343533353536	easy meatloaf recipies
39343533353836	How many tea spoons do I need to make tea
3232343339393639	ping James Petersen
3232353833343130	text Robert and Gina that talk to you later
39343532393732	WHAT ALL INGREDIENTS ARE ADDED IN STRING BEAN CASSEROLE
3231323330363032	How many reminders do I have for waxing appointments?
3231323338303235	Cancel all my reminders
3135323939313033	give me the most recent news stories
3132353638313136	Delete the current song please
3231313532303335	Set a reminder for Mrs. Thomas that orientation  is on the 7th @ 9 and alert her 10 mins before
3232323831323536	Play Brett Young
3231323833333231	Message Wesley to ask him if he wants to run in the half marathon that I am running in.
39343534323137	How long do you cook banana bread
3132363137333330	Pause Music
3231373131323939	call Amaris A Christopher
3231313433383138	Send a reminder to my brother about vacation
3231313433333537	remind me to wash nicky's baseball clothes before Thursday at 2 pm
3139393739393034	Things to do in Boston next weekend
3231313439333335	Remind me to conference with my sister about my mother's birthday party detail.
3231363431313537	Let me know what the weather will be at 3pm
39343530323838	how many calories in funnel cake
3138383932313830	How do you make home-made ice cream
3231353438343436	Hold my call with Jennifer.
3231373530343935	Where's Comic Con at?
39353638313135	Set a timer for 6 hours.
3231353438303434	I want Wife removed from this call
3232333730363638	phone Jessica Dominguez's mom
3138393932353236	How long has Jackie worked for Viaero?
3139393833353639	What's fun to do tomorrow night
3136333731343936	ARE THERE ANY DEVELOPMENTS IN THE CASEY ANYTHING CASE
3139393834383534	Current events in New York
3232353038313236	Can you call up Xavier, Kevin, and Ryan
3232323232313730	Set my status as going for this event
3139393837303531	Which music events are on this weekend in Basking Ridge
3231363037373034	show me successful calls from jaime from today
3231363734363930	Call Popa
3139393833393037	what can i do this weekend
3138393837323936	Is Jim going to be 60 on January 24th
3231323231373133	Video game tournament reminder changed to the 16th instead of the 12th
3231333530353236	invite Jean and Bill to this call
3231353436383131	when did i video call dave
39343631303834	find me a recipe with black olives
3232323930323731	update my wake up wife timer
3231333435393030	answer new call and end current call
3231373530333837	would you tell me the location of this event
3139373936333331	play Island 98 5
3231323337373831	Remind me twice to dry my laundry today
3231353537343733	whats the weather forecast for the bank holiday weekend?
3231363734383836	Do I have missed calls?
3231323738323639	Can you message Beth and ask her if she would like a coffee.
